CustomerID,DateTime,BookToMarket,BusinessPosition,BusinessType,Businessvolume,EquipmentPrice,HoursUsage,Marketcap,MonthlyMaintenance,Noofdevices,NumberOfEmployees,ProductWeight,Profit,TotalRevenue,category,BusinessPosition_Stable,BusinessPosition_Growth,BusinessPosition_Decline,BusinessType_1,BusinessType_2,BusinessType_3,BusinessType_4,category_Power_Tools,category_Hilti_Services,category_Contractor_Services,category_Fastners_Firestop_Strut,Rank
98761390,Aug-17,1.3,Stable,1,3,7563,9,5,1155,15,7,431,0.1,10,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,1
98761390,Aug-17,0.84,Stable,1,1,6136,9,6,4434,37,7,802,0.32,3,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,3
98761390,Aug-17,2.3,Stable,1,3,6919,9,9,4968,11,7,446,0.87,2,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,2
98761391,Aug-17,0.8,Stable,1,3,8777,13,8,3594,28,6,678,0.6,4,Power Tools,1,0,0,1,0,0,0,1,0,0,0,1
98761391,Aug-17,1.49,Stable,1,3,6739,13,4,4170,38,6,518,0.82,10,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,3
98761391,Aug-17,2.58,Stable,1,2,2422,11,6,2405,44,6,850,0.19,3,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,1
98761391,Aug-17,0.67,Stable,1,2,3139,15,1,4860,59,6,595,0.37,10,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,2
98761392,Aug-17,0.81,Stable,1,1,7300,2,5,4054,38,3500,177,0.85,5,Power Tools,1,0,0,1,0,0,0,1,0,0,0,3
98761392,Aug-17,1.81,Stable,1,3,4599,3,10,2445,56,3500,753,0.74,2,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,1
98761392,Aug-17,3,Stable,1,3,4251,14,2,2996,32,3500,687,0.14,5,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,1
98761392,Aug-17,2.06,Stable,1,3,4607,3,5,3313,68,3500,668,0.2,10,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,2
98761278,Aug-17,2.48,Growth,2,3,742,16,2,594,20,3500,871,0.23,8,Power Tools,0,1,0,0,1,0,0,1,0,0,0,3
98761278,Aug-17,1.6,Growth,2,3,4620,9,8,634,28,3500,717,0.41,3,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,2
98761278,Aug-17,2.13,Growth,2,1,9706,13,10,1067,34,3500,249,0.96,10,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761278,Aug-17,0.96,Growth,2,3,3716,16,7,2141,32,3500,577,0.75,10,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,2
98761279,Aug-17,2.5,Growth,2,3,8185,2,6,1724,42,3500,930,0.54,10,Power Tools,0,1,0,0,1,0,0,1,0,0,0,1
98761279,Aug-17,2.07,Growth,2,2,1168,14,3,1721,58,3500,271,0.41,4,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,2
98761279,Aug-17,1.49,Growth,2,3,7467,15,9,4589,38,3500,136,0.56,2,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,2
98761279,Aug-17,1.28,Growth,2,3,4737,14,9,4075,68,3500,825,0.98,8,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761280,Aug-17,2.37,Growth,2,1,3207,1,6,4326,11,3500,787,0.82,9,Power Tools,0,1,0,0,1,0,0,1,0,0,0,3
98761280,Aug-17,1.49,Growth,2,2,2121,16,8,1748,34,3500,868,0.36,5,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761280,Aug-17,1.29,Growth,2,3,4576,4,1,2826,53,3500,967,0.86,4,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,2
98761280,Aug-17,1.14,Growth,2,1,3391,11,4,4710,10,3500,593,0.52,9,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,1
98761281,Aug-17,1.53,Growth,2,1,7544,2,6,1035,29,33,628,0.54,4,Power Tools,0,1,0,0,1,0,0,1,0,0,0,2
98761281,Aug-17,0.42,Growth,2,1,8178,13,2,1412,50,33,793,0.42,8,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,2
98761281,Aug-17,2.13,Growth,2,3,8487,10,1,3799,39,33,776,0.14,10,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,1
98761281,Aug-17,1.35,Growth,2,2,4626,15,5,4868,32,33,282,0.21,2,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761282,Aug-17,1.34,Growth,2,3,9994,4,6,4805,46,34,141,0.33,9,Power Tools,0,1,0,0,1,0,0,1,0,0,0,3
98761282,Aug-17,0.41,Growth,2,3,935,6,9,1082,11,34,358,0.49,7,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761282,Aug-17,2.26,Growth,2,3,1643,2,9,2501,63,34,241,0.82,8,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,2
98761282,Aug-17,0.53,Growth,2,3,8894,3,10,2546,57,34,913,0.17,3,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761283,Aug-17,2.6,Growth,2,2,1879,2,1,607,37,125,210,0.74,4,Power Tools,0,1,0,0,1,0,0,1,0,0,0,2
98761283,Aug-17,1.2,Growth,2,2,5172,1,8,3413,30,125,552,0.37,9,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761283,Aug-17,0.63,Growth,2,3,4571,3,3,4171,25,125,827,0.24,4,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761283,Aug-17,2.52,Growth,2,3,7712,14,1,2839,41,125,618,0.84,6,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,1
98761284,Aug-17,0.5,Growth,2,1,7496,8,1,4508,10,125,158,0.4,1,Power Tools,0,1,0,0,1,0,0,1,0,0,0,3
98761284,Aug-17,1.74,Growth,2,2,8583,2,3,3241,33,125,288,0.18,9,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761284,Aug-17,1.91,Growth,2,3,9435,12,6,2304,42,125,399,0.99,1,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,1
98761284,Aug-17,1.27,Growth,2,2,7494,4,5,1814,56,125,762,0.39,6,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,2
98761285,Aug-17,0.64,Growth,2,2,5242,11,1,1566,40,7,135,0.78,7,Power Tools,0,1,0,0,1,0,0,1,0,0,0,1
98761285,Aug-17,2.15,Growth,2,2,1871,9,8,3770,56,7,215,0.17,2,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761285,Aug-17,2.4,Growth,2,3,348,16,6,4903,51,7,181,0.56,9,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761285,Aug-17,0.85,Growth,2,1,7534,1,4,3775,21,7,623,0.11,2,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,1
98761286,Aug-17,1.13,Growth,2,1,5847,6,7,2492,39,3500,754,0.44,7,Power Tools,0,1,0,0,1,0,0,1,0,0,0,3
98761286,Aug-17,2.29,Growth,2,1,7721,11,10,4229,63,3500,750,0.85,6,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,2
98761286,Aug-17,1.51,Growth,2,1,6556,5,4,1739,32,3500,484,0.14,2,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,2
98761286,Aug-17,1.95,Growth,2,2,8421,7,10,3940,56,3500,272,0.28,3,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761287,Aug-17,2.99,Growth,2,2,6542,13,9,1340,47,7500,826,0.14,10,Power Tools,0,1,0,0,1,0,0,1,0,0,0,1
98761287,Aug-17,1.63,Growth,2,3,6430,14,9,3862,36,7500,788,0.71,6,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761287,Aug-17,2.19,Growth,2,2,3873,3,5,4121,39,7500,699,0.28,4,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761287,Aug-17,1.02,Growth,2,3,8723,2,3,4701,40,7500,303,0.78,7,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,1
98761288,Aug-17,1.72,Growth,2,3,9817,2,5,4898,51,750,474,0.57,10,Power Tools,0,1,0,0,1,0,0,1,0,0,0,1
98761288,Aug-17,2.92,Growth,2,3,4472,1,2,4004,42,750,845,0.78,3,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761288,Aug-17,2.84,Growth,2,1,4108,14,10,4257,45,750,553,0.27,3,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761288,Aug-17,0.81,Growth,2,2,5756,15,6,1154,47,750,426,0.7,10,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,1
98761289,Aug-17,1.27,Growth,2,3,9358,11,4,1379,23,42,414,0.6,1,Power Tools,0,1,0,0,1,0,0,1,0,0,0,3
98761289,Aug-17,1.9,Growth,2,2,5167,9,5,4812,12,42,912,0.61,8,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761289,Aug-17,0.39,Growth,2,3,7666,15,4,3873,35,42,743,0.88,9,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,1
98761289,Aug-17,0.37,Growth,2,3,7916,11,2,3505,66,42,532,0.3,9,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761290,Aug-17,0.8,Growth,2,1,2201,2,6,797,57,350,243,0.62,7,Power Tools,0,1,0,0,1,0,0,1,0,0,0,1
98761290,Aug-17,1.73,Growth,2,3,9768,10,10,2455,57,350,780,0.87,7,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,2
98761290,Aug-17,1.89,Growth,2,1,6842,6,10,3125,66,350,746,0.89,3,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,1
98761290,Aug-17,2.13,Growth,2,3,1772,2,8,4827,41,350,395,0.73,7,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761291,Aug-17,2.82,Growth,2,3,6474,9,5,2568,69,350,733,0.42,7,Power Tools,0,1,0,0,1,0,0,1,0,0,0,3
98761291,Aug-17,0.33,Growth,2,1,3593,16,8,3932,70,350,989,0.92,1,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,3
98761291,Aug-17,1.98,Growth,2,3,543,3,9,4083,37,350,549,0.38,3,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,2
98761291,Aug-17,1.85,Growth,2,3,7105,13,6,3874,20,350,522,0.3,3,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761319,Aug-17,2.59,Growth,2,2,6667,7,3,2162,29,170,875,0.54,6,Power Tools,0,1,0,0,1,0,0,1,0,0,0,1
98761319,Aug-17,3,Growth,2,2,6421,1,4,1802,18,170,614,0.92,7,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761319,Aug-17,0.4,Growth,2,2,1083,14,5,4861,35,170,556,0.92,6,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761319,Aug-17,1.02,Growth,2,3,3566,7,1,3252,11,170,607,0.15,8,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761320,Aug-17,2.44,Growth,2,1,5908,7,4,3929,57,6,610,0.15,5,Power Tools,0,1,0,0,1,0,0,1,0,0,0,2
98761320,Aug-17,2.79,Growth,2,1,4149,10,7,720,62,6,935,0.33,4,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761320,Aug-17,1.27,Growth,2,2,4774,6,1,2980,23,6,405,0.65,5,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,2
98761320,Aug-17,2.93,Growth,2,1,3681,8,10,1329,53,6,936,0.99,6,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761321,Aug-17,1.99,Growth,2,1,3711,13,8,4455,54,42,747,0.12,10,Power Tools,0,1,0,0,1,0,0,1,0,0,0,3
98761321,Aug-17,0.61,Growth,2,2,9976,2,6,3952,60,42,343,0.13,1,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761321,Aug-17,0.32,Growth,2,2,288,2,5,4422,23,42,139,0.57,10,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,2
98761321,Aug-17,1.61,Growth,2,3,3235,10,6,691,24,42,517,0.19,5,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,2
98761322,Aug-17,1.95,Growth,2,3,770,4,3,985,51,42,367,0.95,2,Power Tools,0,1,0,0,1,0,0,1,0,0,0,2
98761322,Aug-17,0.75,Growth,2,3,6650,3,8,2041,32,42,794,0.77,5,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761322,Aug-17,1.79,Growth,2,1,7836,6,2,1170,11,42,325,0.72,8,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,1
98761322,Aug-17,0.55,Growth,2,3,3040,3,6,1549,18,42,487,0.98,7,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,1
98761323,Aug-17,1.13,Stable,2,1,1028,8,1,1219,61,3500,665,0.7,10,Power Tools,1,0,0,0,1,0,0,1,0,0,0,3
98761323,Aug-17,2.62,Stable,2,2,639,5,3,4935,67,3500,789,0.22,4,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,3
98761323,Aug-17,1.21,Stable,2,1,9611,13,8,1857,12,3500,819,0.9,10,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,1
98761323,Aug-17,0.37,Stable,2,2,1475,7,1,1361,18,3500,122,0.89,8,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,2
98761353,Aug-17,2.25,Growth,2,2,4210,10,2,3178,16,42,856,0.23,2,Power Tools,0,1,0,0,1,0,0,1,0,0,0,2
98761353,Aug-17,0.36,Growth,2,2,8170,15,7,2690,20,42,398,0.14,10,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761353,Aug-17,1.25,Growth,2,1,2482,15,6,4412,29,42,297,0.31,9,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,1
98761353,Aug-17,1.99,Growth,2,3,8668,13,1,3411,57,42,162,0.16,3,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,1
98761354,Aug-17,0.87,Decline,2,2,7451,3,8,3411,33,3400,249,0.43,3,Power Tools,0,0,1,0,1,0,0,1,0,0,0,3
98761354,Aug-17,2.63,Decline,2,1,553,8,4,2764,24,3400,908,0.73,8,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,1
98761354,Aug-17,2.53,Decline,2,2,5892,9,5,2939,35,3400,449,0.15,7,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,1
98761354,Aug-17,0.72,Decline,2,2,9262,6,4,500,41,3400,683,0.93,3,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761355,Aug-17,2.1,Decline,2,2,6835,11,5,4292,62,12000,268,0.73,1,Power Tools,0,0,1,0,1,0,0,1,0,0,0,2
98761355,Aug-17,0.71,Decline,2,1,7681,13,10,1728,30,12000,199,0.89,7,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761355,Aug-17,2.18,Decline,2,2,8319,11,2,4137,47,12000,658,0.84,6,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,2
98761355,Aug-17,1.38,Decline,2,1,1121,12,3,1836,15,12000,819,0.21,3,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,1
98761356,Aug-17,1.18,Decline,2,3,5029,6,9,3280,20,170,730,0.15,1,Power Tools,0,0,1,0,1,0,0,1,0,0,0,2
98761356,Aug-17,0.86,Decline,2,1,3601,14,5,2427,16,170,608,0.6,7,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,1
98761356,Aug-17,2.7,Decline,2,3,711,9,9,1398,33,170,824,0.88,2,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,2
98761356,Aug-17,0.97,Decline,2,3,4645,15,8,4627,21,170,466,0.18,4,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761357,Aug-17,1.98,Decline,2,1,7394,5,2,4041,11,800,813,0.61,5,Power Tools,0,0,1,0,1,0,0,1,0,0,0,3
98761357,Aug-17,2.35,Decline,2,1,8820,7,5,2210,31,800,286,0.75,6,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761357,Aug-17,0.53,Decline,2,2,208,14,8,2547,48,800,888,0.49,10,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,1
98761357,Aug-17,2.05,Decline,2,2,2621,5,9,3290,48,800,717,0.57,8,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,2
98761358,Aug-17,0.73,Decline,2,1,7684,14,2,2673,68,170,956,0.66,4,Power Tools,0,0,1,0,1,0,0,1,0,0,0,2
98761358,Aug-17,2.16,Decline,2,1,8357,3,3,3122,53,170,616,0.48,2,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761358,Aug-17,0.6,Decline,2,3,7226,10,5,4220,70,170,484,0.36,3,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,1
98761358,Aug-17,2.99,Decline,2,1,7133,9,1,899,53,170,331,0.69,8,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,2
98761359,Aug-17,2.55,Stable,2,2,5987,10,4,4156,51,170,581,0.61,7,Power Tools,1,0,0,0,1,0,0,1,0,0,0,3
98761359,Aug-17,1.85,Stable,2,2,1621,5,10,2635,41,170,412,0.68,10,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,1
98761359,Aug-17,2.12,Stable,2,1,5489,1,8,1525,12,170,438,0.46,4,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,2
98761359,Aug-17,1.4,Stable,2,2,9297,3,4,3926,30,170,685,0.88,9,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,3
98761360,Aug-17,0.62,Decline,2,3,7128,15,7,2163,50,12000,836,0.54,5,Power Tools,0,0,1,0,1,0,0,1,0,0,0,3
98761360,Aug-17,1.85,Decline,2,3,413,9,6,3639,57,12000,844,0.88,8,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761360,Aug-17,0.71,Decline,2,2,229,15,2,911,69,12000,440,0.54,3,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,3
98761360,Aug-17,0.48,Decline,2,1,4966,10,3,1048,30,12000,849,0.83,6,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,2
98761361,Aug-17,2.66,Decline,2,3,2922,15,8,4492,25,400,212,0.47,10,Power Tools,0,0,1,0,1,0,0,1,0,0,0,2
98761361,Aug-17,2.48,Decline,2,1,1042,3,8,1208,19,400,526,0.47,3,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,2
98761361,Aug-17,2.47,Decline,2,2,5200,8,10,2231,23,400,260,0.99,9,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,3
98761361,Aug-17,1.54,Decline,2,3,3675,9,9,802,23,400,926,0.26,9,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,1
98761362,Aug-17,0.75,Decline,2,3,9487,2,6,4835,64,33,705,0.61,4,Power Tools,0,0,1,0,1,0,0,1,0,0,0,3
98761362,Aug-17,1.5,Decline,2,3,9792,7,8,3263,10,33,910,0.67,5,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,2
98761362,Aug-17,0.33,Decline,2,3,1235,13,9,1748,21,33,368,0.42,6,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,2
98761362,Aug-17,1.35,Decline,2,2,8041,10,5,2189,40,33,640,0.59,1,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,2
98761363,Aug-17,1.9,Decline,2,1,9149,2,6,3953,47,400,592,0.22,2,Power Tools,0,0,1,0,1,0,0,1,0,0,0,2
98761363,Aug-17,1.29,Decline,2,3,5572,8,1,731,26,400,550,0.19,1,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761363,Aug-17,1.88,Decline,2,1,1372,16,10,3019,35,400,274,0.26,6,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,2
98761363,Aug-17,0.31,Decline,2,1,7164,15,6,3171,65,400,812,0.19,3,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761364,Aug-17,0.84,Decline,2,2,5733,9,5,1638,58,175,201,0.83,5,Power Tools,0,0,1,0,1,0,0,1,0,0,0,2
98761364,Aug-17,1.74,Decline,2,3,1333,16,9,512,51,175,753,0.36,9,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,1
98761364,Aug-17,2.31,Decline,2,3,1684,16,8,1136,37,175,894,0.47,8,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,1
98761364,Aug-17,2.54,Decline,2,1,7505,10,9,1451,49,175,271,0.24,6,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761365,Aug-17,1.73,Decline,2,2,1640,14,2,2849,66,4500,570,0.47,4,Power Tools,0,0,1,0,1,0,0,1,0,0,0,1
98761365,Aug-17,2.21,Decline,2,2,5510,2,1,1714,27,4500,469,0.1,6,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,1
98761365,Aug-17,2.57,Decline,2,3,4916,12,4,1792,52,4500,724,0.93,5,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,3
98761365,Aug-17,1.94,Decline,2,2,3775,6,2,932,64,4500,741,0.3,6,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761366,Aug-17,0.58,Decline,2,2,3441,13,7,1567,70,8,405,0.25,4,Power Tools,0,0,1,0,1,0,0,1,0,0,0,1
98761366,Aug-17,0.89,Decline,2,3,4031,4,5,4690,45,8,584,0.24,1,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,2
98761366,Aug-17,2.63,Decline,2,2,7587,8,9,1197,50,8,301,0.58,3,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,1
98761366,Aug-17,1.3,Decline,2,3,2868,1,1,555,55,8,431,0.87,6,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,1
98761367,Aug-17,1.34,Decline,2,3,996,16,9,3811,22,7,191,0.31,8,Power Tools,0,0,1,0,1,0,0,1,0,0,0,1
98761367,Aug-17,2.44,Decline,2,3,4551,1,6,1010,25,7,362,0.59,4,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,2
98761367,Aug-17,2.7,Decline,2,2,7858,4,9,2714,40,7,922,0.29,6,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,2
98761367,Aug-17,0.71,Decline,2,1,9545,5,7,1625,43,7,633,0.33,1,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,1
98761368,Aug-17,1.5,Decline,2,1,2303,10,5,4937,64,7500,670,0.28,9,Power Tools,0,0,1,0,1,0,0,1,0,0,0,2
98761368,Aug-17,1.11,Decline,2,3,7956,12,5,2368,42,7500,507,0.3,6,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761368,Aug-17,1.49,Decline,2,3,9867,12,3,2822,17,7500,858,0.89,9,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,3
98761368,Aug-17,1.6,Decline,2,3,9535,13,8,1184,17,7500,348,0.55,6,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,1
98761369,Aug-17,1.77,Decline,2,1,547,7,1,1456,41,175,590,0.23,4,Power Tools,0,0,1,0,1,0,0,1,0,0,0,3
98761369,Aug-17,2.37,Decline,2,1,2094,3,5,2543,52,175,534,0.55,2,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,2
98761369,Aug-17,0.43,Decline,2,3,2160,11,3,630,62,175,996,0.59,10,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,3
98761369,Aug-17,1.22,Decline,2,2,6630,15,2,4025,20,175,166,0.81,10,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761370,Aug-17,2.36,Decline,2,3,7190,4,7,3188,68,8,595,0.68,1,Power Tools,0,0,1,0,1,0,0,1,0,0,0,3
98761370,Aug-17,1.56,Decline,2,1,877,10,5,4671,36,8,863,0.19,6,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761370,Aug-17,0.97,Decline,2,1,6340,2,4,1857,27,8,769,0.54,4,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,3
98761370,Aug-17,0.32,Decline,2,1,1295,10,1,1248,14,8,383,0.85,7,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761371,Aug-17,0.7,Decline,2,3,2468,12,9,4372,59,33,885,0.31,2,Power Tools,0,0,1,0,1,0,0,1,0,0,0,3
98761371,Aug-17,2.17,Decline,2,3,7772,5,8,3717,33,33,968,0.77,6,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,2
98761371,Aug-17,2.19,Decline,2,3,3198,3,5,1004,27,33,484,0.41,4,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,2
98761371,Aug-17,2.24,Decline,2,2,8996,6,8,886,55,33,623,0.44,5,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,2
98761372,Aug-17,2.06,Decline,2,1,346,12,9,729,65,44,245,0.89,3,Power Tools,0,0,1,0,1,0,0,1,0,0,0,1
98761372,Aug-17,2.91,Decline,2,2,4829,1,5,615,59,44,363,0.78,9,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,2
98761372,Aug-17,0.8,Decline,2,2,4700,8,9,3187,27,44,365,0.97,9,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,3
98761372,Aug-17,2.04,Decline,2,1,5558,11,10,3985,21,44,904,0.67,10,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,2
98761393,Aug-17,2.66,Stable,2,2,7819,9,9,1359,58,12000,590,0.36,4,Power Tools,1,0,0,0,1,0,0,1,0,0,0,3
98761393,Aug-17,1.88,Stable,2,1,5934,14,2,3654,56,12000,318,0.14,5,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,1
98761393,Aug-17,1.73,Stable,2,3,5191,5,9,3828,33,12000,267,0.43,9,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,3
98761393,Aug-17,1.4,Stable,2,3,7088,14,3,3366,14,12000,299,0.34,10,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,1
98761394,Aug-17,1.93,Stable,2,1,4924,7,1,531,64,12000,922,0.78,3,Power Tools,1,0,0,0,1,0,0,1,0,0,0,1
98761394,Aug-17,1.54,Stable,2,3,4037,4,10,2648,63,12000,380,0.75,9,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,2
98761394,Aug-17,0.65,Stable,2,2,1132,8,10,2864,70,12000,517,0.76,6,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,3
98761394,Aug-17,2.27,Stable,2,2,4886,9,5,2796,68,12000,250,0.62,10,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,3
98761395,Aug-17,0.45,Stable,2,2,9027,2,8,2513,17,450,545,0.21,1,Power Tools,1,0,0,0,1,0,0,1,0,0,0,1
98761395,Aug-17,2.58,Stable,2,2,6006,8,5,3971,45,450,373,0.93,7,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,1
98761395,Aug-17,2.4,Stable,2,1,3120,10,1,2331,28,450,868,0.7,1,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,3
98761395,Aug-17,2.16,Stable,2,3,900,14,2,1897,18,450,860,0.56,2,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,1
98761396,Aug-17,0.92,Stable,2,2,6195,8,10,1520,40,3500,473,0.46,10,Power Tools,1,0,0,0,1,0,0,1,0,0,0,3
98761396,Aug-17,2.59,Stable,2,1,4995,15,10,1599,44,3500,417,0.51,9,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,3
