CustomerID,DateTime,BookToMarket,BusinessPosition,BusinessType,Businessvolume,EquipmentPrice,HoursUsage,Marketcap,MonthlyMaintenance,Noofdevices,NumberOfEmployees,ProductWeight,Profit,TotalRevenue,category,BusinessPosition_Stable,BusinessPosition_Growth,BusinessPosition_Decline,BusinessType_1,BusinessType_2,BusinessType_3,BusinessType_4,category_Power_Tools,category_Hilti_Services,category_Contractor_Services,category_Fastners_Firestop_Strut,Rank
98761312,Jun-17,1.57,Growth,1,3,9345,14,7,1768,13,350,994,0.93,9,Fastners Firestop Strut,0,1,0,1,0,0,0,0,0,0,1,3
98761313,Jun-17,2.77,Growth,1,1,2821,7,10,645,41,350,711,0.77,2,Power Tools,0,1,0,1,0,0,0,1,0,0,0,3
98761313,Jun-17,2.62,Growth,1,2,9488,8,3,1720,12,350,464,0.86,3,Hilti Services,0,1,0,1,0,0,0,0,1,0,0,2
98761313,Jun-17,2.69,Growth,1,2,3231,1,6,2919,61,350,526,0.23,8,Contractor Services,0,1,0,1,0,0,0,0,0,1,0,2
98761313,Jun-17,1.01,Growth,1,1,4454,8,8,4813,33,350,660,0.76,10,Fastners Firestop Strut,0,1,0,1,0,0,0,0,0,0,1,1
98761314,Jun-17,0.38,Stable,1,1,6520,6,8,3823,61,3500,922,0.8,1,Power Tools,1,0,0,1,0,0,0,1,0,0,0,3
98761314,Jun-17,0.76,Stable,1,3,4594,6,4,3394,40,3500,707,0.42,10,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,2
98761314,Jun-17,1.54,Stable,1,3,3336,6,2,4629,58,3500,973,0.98,3,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,3
98761314,Jun-17,1.69,Stable,1,2,6091,1,2,797,51,3500,688,0.42,1,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,2
98761315,Jun-17,0.52,Growth,1,3,1878,14,2,3723,40,42,910,0.48,5,Power Tools,0,1,0,1,0,0,0,1,0,0,0,1
98761315,Jun-17,2.22,Growth,1,3,6241,15,7,3401,44,42,744,0.52,3,Hilti Services,0,1,0,1,0,0,0,0,1,0,0,2
98761315,Jun-17,2.31,Growth,1,2,384,6,5,4983,18,42,941,0.42,5,Contractor Services,0,1,0,1,0,0,0,0,0,1,0,1
98761315,Jun-17,2.67,Growth,1,2,4243,9,9,2477,36,42,545,0.68,3,Fastners Firestop Strut,0,1,0,1,0,0,0,0,0,0,1,2
98761316,Jun-17,2.05,Growth,1,1,743,10,5,2392,12,170,659,0.97,10,Power Tools,0,1,0,1,0,0,0,1,0,0,0,3
98761316,Jun-17,0.35,Growth,1,1,3301,7,3,2918,21,170,817,0.11,6,Hilti Services,0,1,0,1,0,0,0,0,1,0,0,2
98761316,Jun-17,1.01,Growth,1,3,3618,3,2,1231,20,170,505,0.79,1,Contractor Services,0,1,0,1,0,0,0,0,0,1,0,3
98761316,Jun-17,2.94,Growth,1,1,6571,6,4,1160,65,170,288,0.18,6,Fastners Firestop Strut,0,1,0,1,0,0,0,0,0,0,1,1
98761317,Jun-17,1.36,Growth,1,3,7031,5,10,2655,56,750,982,0.27,7,Power Tools,0,1,0,1,0,0,0,1,0,0,0,2
98761317,Jun-17,1.17,Growth,1,3,9365,15,4,1623,24,750,276,0.12,6,Hilti Services,0,1,0,1,0,0,0,0,1,0,0,1
98761317,Jun-17,2.01,Growth,1,1,4750,16,8,4438,39,750,906,0.69,3,Contractor Services,0,1,0,1,0,0,0,0,0,1,0,3
98761317,Jun-17,1.37,Growth,1,3,2795,4,5,2691,12,750,690,0.3,10,Fastners Firestop Strut,0,1,0,1,0,0,0,0,0,0,1,1
98761318,Jun-17,1.7,Growth,1,3,5918,6,5,3712,61,42,129,0.24,7,Power Tools,0,1,0,1,0,0,0,1,0,0,0,1
98761318,Jun-17,0.41,Growth,1,2,5212,14,9,2774,24,42,604,0.31,8,Hilti Services,0,1,0,1,0,0,0,0,1,0,0,1
98761318,Jun-17,0.91,Growth,1,3,1704,10,2,654,62,42,883,0.37,10,Contractor Services,0,1,0,1,0,0,0,0,0,1,0,1
98761318,Jun-17,0.54,Growth,1,1,9875,7,7,4697,52,42,833,0.31,2,Fastners Firestop Strut,0,1,0,1,0,0,0,0,0,0,1,3
98761333,Jun-17,0.73,Growth,1,2,3305,15,8,4099,47,7500,157,0.91,10,Power Tools,0,1,0,1,0,0,0,1,0,0,0,2
98761333,Jun-17,0.53,Growth,1,1,8169,5,1,4939,38,7500,247,0.63,1,Hilti Services,0,1,0,1,0,0,0,0,1,0,0,3
98761333,Jun-17,0.84,Growth,1,3,8849,14,2,2038,15,7500,470,0.23,8,Contractor Services,0,1,0,1,0,0,0,0,0,1,0,3
98761333,Jun-17,2.79,Growth,1,3,3775,15,4,1226,61,7500,435,0.48,1,Fastners Firestop Strut,0,1,0,1,0,0,0,0,0,0,1,2
98761334,Jun-17,1.74,Growth,1,1,2542,3,1,1341,25,3500,841,0.15,9,Power Tools,0,1,0,1,0,0,0,1,0,0,0,3
98761334,Jun-17,2.69,Growth,1,3,3338,14,7,2652,63,3500,494,0.62,6,Hilti Services,0,1,0,1,0,0,0,0,1,0,0,1
98761334,Jun-17,1.69,Growth,1,1,4144,12,8,4154,38,3500,860,0.96,9,Contractor Services,0,1,0,1,0,0,0,0,0,1,0,3
98761334,Jun-17,1.26,Growth,1,1,5611,8,6,4172,43,3500,805,0.31,9,Fastners Firestop Strut,0,1,0,1,0,0,0,0,0,0,1,2
98761335,Jun-17,1.73,Decline,1,3,8171,2,4,1691,36,750,476,0.68,10,Power Tools,0,0,1,1,0,0,0,1,0,0,0,2
98761335,Jun-17,1.7,Decline,1,1,4664,6,9,1811,53,750,994,0.68,6,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,2
98761335,Jun-17,0.73,Decline,1,1,7153,2,3,740,26,750,425,0.5,2,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,2
98761335,Jun-17,0.97,Decline,1,2,2063,2,10,4522,24,750,105,0.35,8,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,2
98761336,Jun-17,2.73,Decline,1,1,7297,7,9,2093,65,3500,185,0.47,7,Power Tools,0,0,1,1,0,0,0,1,0,0,0,2
98761336,Jun-17,0.39,Decline,1,2,5628,12,5,1556,51,3500,102,0.88,8,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,3
98761336,Jun-17,1.91,Decline,1,2,8912,2,5,2738,60,3500,863,0.28,7,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,1
98761336,Jun-17,2.64,Decline,1,2,7650,4,1,1439,68,3500,260,0.53,9,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,2
98761337,Jun-17,1.0,Decline,1,3,5237,10,5,1148,44,350,657,0.5,5,Power Tools,0,0,1,1,0,0,0,1,0,0,0,3
98761337,Jun-17,2.66,Decline,1,2,2909,12,10,4338,45,350,741,0.66,6,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,1
98761337,Jun-17,2.65,Decline,1,3,9193,11,6,3453,38,350,567,0.39,2,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,1
98761337,Jun-17,2.38,Decline,1,2,1372,12,4,1021,21,350,773,0.45,8,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,1
98761338,Jun-17,0.33,Decline,1,3,8541,1,4,2539,33,170,675,0.95,1,Power Tools,0,0,1,1,0,0,0,1,0,0,0,2
98761338,Jun-17,0.81,Decline,1,2,5667,16,5,3588,41,170,228,0.87,3,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,3
98761338,Jun-17,0.53,Decline,1,2,8377,9,3,3409,37,170,553,0.69,2,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,3
98761338,Jun-17,1.95,Decline,1,2,4123,14,7,4349,39,170,868,0.43,1,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,3
98761339,Jun-17,0.32,Decline,1,2,6630,12,10,2214,69,350,794,0.73,10,Power Tools,0,0,1,1,0,0,0,1,0,0,0,1
98761339,Jun-17,1.44,Decline,1,3,2863,11,5,4652,23,350,110,0.31,10,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,2
98761339,Jun-17,2.15,Decline,1,1,4065,5,6,1677,34,350,811,0.94,4,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,1
98761339,Jun-17,2.65,Decline,1,3,9477,6,9,2682,32,350,570,0.52,2,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,3
98761340,Jun-17,1.66,Decline,1,2,5733,2,10,4111,25,750,494,0.85,8,Power Tools,0,0,1,1,0,0,0,1,0,0,0,3
98761340,Jun-17,1.01,Decline,1,2,3916,16,9,2135,29,750,775,0.32,8,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,1
98761340,Jun-17,0.8,Decline,1,3,4570,14,1,3417,38,750,615,0.21,5,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,3
98761340,Jun-17,0.68,Decline,1,1,4300,5,3,3428,38,750,349,0.16,8,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,2
98761341,Jun-17,1.91,Decline,1,3,4193,5,7,2329,12,350,482,0.4,9,Power Tools,0,0,1,1,0,0,0,1,0,0,0,3
98761341,Jun-17,2.23,Decline,1,2,3523,9,8,3024,62,350,405,0.25,4,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,2
98761341,Jun-17,2.64,Decline,1,1,2208,6,1,1313,12,350,707,0.56,8,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,2
98761341,Jun-17,2.81,Decline,1,2,7846,16,7,3806,41,350,883,0.94,6,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,3
98761342,Jun-17,1.23,Stable,1,2,2494,1,3,505,11,350,984,0.96,7,Power Tools,1,0,0,1,0,0,0,1,0,0,0,2
98761342,Jun-17,2.55,Stable,1,3,1374,16,6,1889,19,350,292,0.64,2,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,2
98761342,Jun-17,0.82,Stable,1,3,781,2,2,2010,18,350,634,0.99,2,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,3
98761342,Jun-17,1.61,Stable,1,3,551,8,4,895,63,350,693,0.3,7,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,1
98761343,Jun-17,2.78,Decline,1,2,9984,12,6,4886,30,3500,653,0.11,8,Power Tools,0,0,1,1,0,0,0,1,0,0,0,2
98761343,Jun-17,1.04,Decline,1,3,6429,2,2,2139,57,3500,822,0.39,1,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,1
98761343,Jun-17,0.96,Decline,1,3,8686,2,10,4836,38,3500,287,0.26,7,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,3
98761343,Jun-17,2.95,Decline,1,1,7233,14,1,3082,65,3500,795,0.94,7,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,2
98761344,Jun-17,1.15,Stable,1,1,212,6,8,2603,38,170,850,0.34,7,Power Tools,1,0,0,1,0,0,0,1,0,0,0,1
98761344,Jun-17,1.44,Stable,1,3,6014,6,7,3529,26,170,945,0.48,3,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,2
98761344,Jun-17,0.45,Stable,1,1,4601,12,7,1226,45,170,200,0.83,2,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,3
98761344,Jun-17,1.25,Stable,1,1,5360,5,7,4078,53,170,822,0.46,3,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,2
98761345,Jun-17,1.99,Decline,1,3,6110,12,6,1067,62,170,981,0.91,9,Power Tools,0,0,1,1,0,0,0,1,0,0,0,1
98761345,Jun-17,1.22,Decline,1,1,1672,6,7,3483,27,170,663,0.78,7,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,3
98761345,Jun-17,1.04,Decline,1,1,9948,2,1,2873,53,170,757,0.25,1,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,3
98761345,Jun-17,0.83,Decline,1,3,5934,3,10,2231,65,170,155,0.96,5,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,2
98761346,Jun-17,2.73,Decline,1,2,8922,16,4,3616,46,750,818,0.43,3,Power Tools,0,0,1,1,0,0,0,1,0,0,0,3
98761346,Jun-17,2.61,Decline,1,2,7881,2,5,936,46,750,989,0.41,3,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,1
98761346,Jun-17,2.81,Decline,1,1,8527,6,5,4049,45,750,473,0.27,7,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,3
98761346,Jun-17,0.38,Decline,1,2,2690,7,5,3379,28,750,362,0.99,4,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,2
98761347,Jun-17,1.65,Decline,1,2,1553,12,4,2443,52,350,457,0.38,1,Power Tools,0,0,1,1,0,0,0,1,0,0,0,2
98761347,Jun-17,2.18,Decline,1,1,3297,9,3,4383,23,350,486,0.88,10,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,3
98761347,Jun-17,1.28,Decline,1,1,2436,9,4,3282,15,350,399,0.84,9,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,2
98761347,Jun-17,2.29,Decline,1,3,7158,7,10,1913,12,350,796,0.5,7,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,1
98761348,Jun-17,2.51,Decline,1,2,4038,8,7,4371,50,500,349,0.83,6,Power Tools,0,0,1,1,0,0,0,1,0,0,0,3
98761348,Jun-17,1.18,Decline,1,3,9505,4,10,586,28,500,313,0.85,3,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,2
98761348,Jun-17,2.85,Decline,1,3,7927,6,8,4174,17,500,629,0.92,10,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,1
98761348,Jun-17,0.66,Decline,1,3,8785,10,8,2538,70,500,466,0.45,9,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,3
98761349,Jun-17,2.64,Decline,1,3,9141,15,7,2339,38,800,183,0.82,5,Power Tools,0,0,1,1,0,0,0,1,0,0,0,2
98761349,Jun-17,0.72,Decline,1,3,5372,14,8,916,32,800,129,0.61,4,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,3
98761349,Jun-17,0.9,Decline,1,2,3075,4,3,3868,15,800,369,0.8,2,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,1
98761349,Jun-17,2.1,Decline,1,1,8073,1,1,2425,33,800,742,0.89,6,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,2
98761350,Jun-17,1.55,Decline,1,2,7412,12,3,1241,26,800,759,0.97,10,Power Tools,0,0,1,1,0,0,0,1,0,0,0,3
98761350,Jun-17,1.61,Decline,1,3,4099,6,5,3521,56,800,799,0.24,1,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,2
98761350,Jun-17,2.66,Decline,1,3,7916,5,9,950,57,800,786,0.73,8,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,2
98761350,Jun-17,2.86,Decline,1,1,1016,5,5,4851,25,800,944,0.37,4,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,3
98761351,Jun-17,0.57,Decline,1,3,5203,16,8,4378,35,1000,476,0.82,3,Power Tools,0,0,1,1,0,0,0,1,0,0,0,3
98761351,Jun-17,2.12,Decline,1,1,1015,4,8,3789,21,1000,605,0.33,5,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,3
98761351,Jun-17,0.91,Decline,1,2,6719,12,3,3747,57,1000,443,0.16,5,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,2
98761351,Jun-17,1.86,Decline,1,1,8814,7,9,3896,11,1000,127,0.41,4,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,1
98761352,Jun-17,2.69,Decline,1,2,4674,4,7,3174,11,4400,949,0.15,6,Power Tools,0,0,1,1,0,0,0,1,0,0,0,1
98761352,Jun-17,2.09,Decline,1,1,9427,8,10,513,14,4400,187,0.74,9,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,2
98761352,Jun-17,1.04,Decline,1,2,4033,16,6,2791,61,4400,885,0.25,8,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,1
98761352,Jun-17,0.9,Decline,1,2,9852,9,1,2808,20,4400,284,0.69,4,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,2
98761383,Jun-17,0.96,Stable,1,3,8160,16,9,4186,34,37,326,0.91,9,Power Tools,1,0,0,1,0,0,0,1,0,0,0,2
98761383,Jun-17,0.35,Stable,1,1,4952,10,6,3600,67,37,139,0.79,1,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,2
98761383,Jun-17,2.28,Stable,1,3,9880,11,5,2433,49,37,372,0.75,6,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,3
98761383,Jun-17,2.95,Stable,1,1,1848,15,9,2564,33,37,581,0.54,10,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,2
98761384,Jun-17,2.16,Decline,1,1,4237,10,6,4834,45,7500,867,0.44,7,Power Tools,0,0,1,1,0,0,0,1,0,0,0,3
98761384,Jun-17,1.26,Decline,1,1,4719,7,1,951,60,7500,439,0.99,1,Hilti Services,0,0,1,1,0,0,0,0,1,0,0,2
98761384,Jun-17,2.49,Decline,1,1,9187,4,2,3130,32,7500,925,0.35,5,Contractor Services,0,0,1,1,0,0,0,0,0,1,0,3
98761384,Jun-17,1.73,Decline,1,1,7596,9,1,2290,40,7500,732,0.12,1,Fastners Firestop Strut,0,0,1,1,0,0,0,0,0,0,1,2
98761385,Jun-17,2.17,Stable,1,1,9538,3,7,3203,58,3500,538,0.13,7,Power Tools,1,0,0,1,0,0,0,1,0,0,0,3
98761385,Jun-17,1.46,Stable,1,1,3325,3,1,1044,21,3500,319,0.42,8,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,2
98761385,Jun-17,2.47,Stable,1,2,6896,10,2,4687,30,3500,797,0.83,8,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,2
98761385,Jun-17,1.92,Stable,1,3,5414,5,6,1906,67,3500,398,0.56,3,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,3
98761386,Jun-17,2.85,Stable,1,3,4736,8,8,3030,14,180,155,0.69,1,Power Tools,1,0,0,1,0,0,0,1,0,0,0,2
98761386,Jun-17,0.91,Stable,1,2,2064,3,2,3246,42,180,976,0.91,7,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,2
98761386,Jun-17,2.64,Stable,1,2,3798,5,6,2511,31,180,939,0.56,7,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,1
98761386,Jun-17,0.8,Stable,1,3,3845,6,7,1492,37,180,665,0.33,10,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,2
98761387,Jun-17,0.52,Stable,1,2,5200,9,8,4959,23,150,820,0.4,8,Power Tools,1,0,0,1,0,0,0,1,0,0,0,1
98761387,Jun-17,2.08,Stable,1,1,5364,1,9,2203,41,150,906,0.38,5,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,2
98761387,Jun-17,2.23,Stable,1,2,1646,3,2,3116,23,150,742,0.39,7,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,2
98761387,Jun-17,1.89,Stable,1,2,5303,10,3,1696,69,150,565,0.47,8,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,3
98761388,Jun-17,0.54,Stable,1,3,8861,9,10,2472,30,3500,969,0.84,3,Power Tools,1,0,0,1,0,0,0,1,0,0,0,1
98761388,Jun-17,0.33,Stable,1,2,5289,14,9,1847,49,3500,190,0.51,9,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,3
98761388,Jun-17,1.11,Stable,1,3,1894,15,8,2132,60,3500,309,0.44,4,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,3
98761388,Jun-17,1.47,Stable,1,3,1405,11,8,762,28,3500,624,0.89,7,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,1
98761389,Jun-17,1.98,Stable,1,3,7776,7,1,1925,16,3500,954,0.3,9,Power Tools,1,0,0,1,0,0,0,1,0,0,0,2
98761389,Jun-17,2.0,Stable,1,2,6160,10,4,4180,13,3500,256,0.8,4,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,3
98761389,Jun-17,2.11,Stable,1,1,5311,4,6,1032,27,3500,742,0.19,5,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,2
98761389,Jun-17,1.56,Stable,1,1,4848,14,3,2376,53,3500,840,0.79,1,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,2
98761390,Jun-17,2.9,Stable,1,1,9099,10,10,3300,39,7,683,0.66,4,Power Tools,1,0,0,1,0,0,0,1,0,0,0,2
98761390,Jun-17,2.88,Stable,1,1,7729,12,8,4777,65,7,480,0.44,9,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,2
98761390,Jun-17,1.52,Stable,1,3,1113,16,9,3672,68,7,898,0.21,8,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,1
98761390,Jun-17,1.7,Stable,1,2,1841,3,3,3505,38,7,681,0.65,8,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,1
98761391,Jun-17,2.51,Stable,1,1,9812,16,8,4607,14,6,219,0.56,3,Power Tools,1,0,0,1,0,0,0,1,0,0,0,1
98761391,Jun-17,1.54,Stable,1,2,7398,8,4,2798,49,6,190,0.47,2,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,3
98761391,Jun-17,1.94,Stable,1,1,6320,9,8,507,70,6,961,0.71,3,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,2
98761391,Jun-17,0.87,Stable,1,1,1773,3,8,3561,46,6,601,0.47,8,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,2
98761392,Jun-17,0.82,Stable,1,3,5901,2,5,1959,23,3500,362,0.53,1,Power Tools,1,0,0,1,0,0,0,1,0,0,0,2
98761392,Jun-17,1.4,Stable,1,2,3292,1,9,3809,52,3500,780,0.67,3,Hilti Services,1,0,0,1,0,0,0,0,1,0,0,2
98761392,Jun-17,0.59,Stable,1,2,4249,13,4,2180,69,3500,124,0.92,6,Contractor Services,1,0,0,1,0,0,0,0,0,1,0,3
98761392,Jun-17,2.89,Stable,1,3,6847,2,10,525,13,3500,495,0.68,2,Fastners Firestop Strut,1,0,0,1,0,0,0,0,0,0,1,3
98761278,Jun-17,2.98,Growth,2,1,8400,5,10,1190,38,3500,119,0.68,9,Power Tools,0,1,0,0,1,0,0,1,0,0,0,1
98761278,Jun-17,2.24,Growth,2,3,3272,13,1,932,50,3500,475,0.51,9,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761278,Jun-17,1.38,Growth,2,2,8614,10,1,4578,37,3500,255,0.73,2,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,1
98761278,Jun-17,1.98,Growth,2,1,1817,8,10,1283,13,3500,992,0.37,8,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,2
98761279,Jun-17,0.5,Growth,2,3,3087,10,1,3697,35,3500,798,0.59,9,Power Tools,0,1,0,0,1,0,0,1,0,0,0,2
98761279,Jun-17,1.03,Growth,2,3,3024,1,7,2287,65,3500,644,0.57,5,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,3
98761279,Jun-17,2.63,Growth,2,2,5743,15,5,2374,19,3500,140,0.19,8,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761279,Jun-17,1.18,Growth,2,2,3188,15,1,3699,17,3500,337,0.16,6,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,2
98761280,Jun-17,0.55,Growth,2,2,8876,14,8,2969,31,3500,643,0.55,5,Power Tools,0,1,0,0,1,0,0,1,0,0,0,1
98761280,Jun-17,1.26,Growth,2,2,539,7,7,803,60,3500,885,0.74,7,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761280,Jun-17,2.16,Growth,2,3,1857,2,3,3608,33,3500,548,0.49,6,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761280,Jun-17,0.38,Growth,2,2,9093,1,2,2373,50,3500,210,0.54,5,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,2
98761281,Jun-17,2.56,Growth,2,2,7911,16,4,3471,26,33,706,0.7,8,Power Tools,0,1,0,0,1,0,0,1,0,0,0,3
98761281,Jun-17,2.99,Growth,2,3,2031,9,5,4290,62,33,686,0.22,8,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,3
98761281,Jun-17,0.96,Growth,2,1,921,13,10,3580,48,33,949,0.56,8,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,1
98761281,Jun-17,2.49,Growth,2,3,6986,7,8,1054,34,33,171,0.57,8,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,1
98761282,Jun-17,2.63,Growth,2,3,6211,6,2,1651,43,34,926,0.29,1,Power Tools,0,1,0,0,1,0,0,1,0,0,0,1
98761282,Jun-17,1.32,Growth,2,1,779,3,1,2046,32,34,583,0.97,5,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,1
98761282,Jun-17,1.51,Growth,2,1,1989,12,6,1792,30,34,238,0.44,6,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761282,Jun-17,1.01,Growth,2,2,6499,2,1,2951,49,34,586,0.5,9,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761283,Jun-17,0.61,Growth,2,2,6061,7,7,2925,62,125,403,0.72,6,Power Tools,0,1,0,0,1,0,0,1,0,0,0,2
98761283,Jun-17,1.73,Growth,2,2,5658,8,4,1414,36,125,379,0.17,9,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,3
98761283,Jun-17,1.18,Growth,2,1,9246,7,10,2792,33,125,424,0.18,1,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,2
98761283,Jun-17,2.63,Growth,2,1,1561,10,7,4630,28,125,710,0.89,4,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761284,Jun-17,2.82,Growth,2,2,9095,6,6,3627,24,125,569,0.38,2,Power Tools,0,1,0,0,1,0,0,1,0,0,0,2
98761284,Jun-17,2.73,Growth,2,3,4534,3,7,2957,67,125,162,0.44,8,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,2
98761284,Jun-17,0.49,Growth,2,2,8504,10,7,2929,21,125,627,0.62,3,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761284,Jun-17,1.38,Growth,2,2,9561,13,9,3202,66,125,667,0.5,9,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761285,Jun-17,2.42,Growth,2,1,4015,10,3,3708,46,7,600,0.78,8,Power Tools,0,1,0,0,1,0,0,1,0,0,0,1
98761285,Jun-17,1.85,Growth,2,3,6698,12,4,1488,11,7,719,0.76,3,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,3
98761285,Jun-17,1.05,Growth,2,2,3198,14,3,4712,59,7,964,0.67,5,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,1
98761285,Jun-17,2.91,Growth,2,2,616,4,7,1584,52,7,506,0.79,7,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761286,Jun-17,1.96,Growth,2,3,6314,8,7,4601,13,3500,157,0.98,10,Power Tools,0,1,0,0,1,0,0,1,0,0,0,2
98761286,Jun-17,0.58,Growth,2,2,537,6,9,830,62,3500,731,0.92,10,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,2
98761286,Jun-17,1.35,Growth,2,3,8544,5,1,2268,17,3500,772,0.22,6,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
